epoch,train_mse,train_rel_l2,val_mse,val_mae,val_rel_l2,lr
1,0.9619682065131201,1.0986991893500089,0.8173952739336527,0.2068469263613224,0.9117348760366439,0.0009999975326009292
2,0.9178475967943086,1.0982701383531093,0.7723000612168107,0.2055611765012145,0.8945723474025726,0.0009999901304280684
3,0.8623579054728907,1.0603018060326577,0.71511252586497,0.20411890652030706,0.8417671293020248,0.000999977793554475
4,0.8395484337983362,1.0324765959754587,2.6968538188550157,0.6257897303439677,2.425528420507908,0.0009999605221019082
5,0.8553633159317542,1.028791943192482,1.9714836314320565,0.780953349173069,3.6342711359262467,0.0009999383162408303
6,0.7841866519898758,0.9749403141438961,0.7641349453653674,0.2098123704083264,0.8567655995488167,0.0009999111761904045
7,0.7404588823592348,0.9324745077639818,0.7639570089057088,0.23196564726531504,1.0224486649036408,0.000999879102218492
8,0.6833168086879595,0.8805050436407328,0.7503953296516557,0.25099443439394237,0.935916954278946,0.00099984209464165
9,0.654325027732557,0.8951417192816734,0.6812269206973725,0.21066103037446737,0.8247845262289047,0.000999800153825128
10,0.6503036141559277,0.9134072102606297,0.5295415060594678,0.18864341815933586,0.7715473055839539,0.0009997532801828656
11,0.6000322097726893,0.8650054346770049,0.7090444816043601,0.19054862102493644,0.8069015249609948,0.0009997014741774863
12,0.5300617897082702,0.7771292151883245,0.4505063362419605,0.18618488367646932,0.8601115196943283,0.0009996447363202945
13,0.5428045117414513,0.8189640676602721,0.5448466892878059,0.20100762164220215,0.7870976969599723,0.00099958306717127
14,0.5019114180537144,0.7901827685534955,0.4182935583521612,0.16983683286234735,0.7438278391957283,0.0009995164673390624
15,0.47117132005951134,0.7360542979091406,0.49965357524633874,0.183089760504663,0.7390323117375374,0.0009994449374809851
16,0.455383082528715,0.7010925864800811,0.43754548756114675,0.1727240958251059,0.6966579109430313,0.0009993684783030088
17,0.46247015615081183,0.7375471638515592,0.44747545326827093,0.17477293089032173,0.7071832850575447,0.0009992870905597548
18,0.4150161329322145,0.687463759817183,0.48089445047080515,0.2230371728539467,1.6478556513786315,0.0009992007750544874
19,0.42365845018211984,0.7151974473148585,0.39187606107443573,0.17967894468456508,1.0550468131899833,0.0009991095326391058
20,0.3893448824819643,0.682204307243228,0.35310174075420947,0.17662879787385463,0.8722558185458184,0.0009990133642141356
21,0.3852088954787177,0.6536493901163339,0.3403224063687958,0.1759644651785493,0.6957173600792885,0.0009989122707287207
22,0.3642203193739988,0.6257347339764238,0.363828041110537,0.16350285289809108,0.6388093709945679,0.0009988062531806124
23,0.35744789272430355,0.6314612131565809,0.4051079318160191,0.18459304571151733,0.74233268648386,0.0009986953126161617
24,0.35043926132311753,0.6302502566948534,0.3208525092282798,0.1599391614086926,0.6184594422578812,0.0009985794501303066
25,0.32751655344582103,0.60905233155936,0.28635058235086036,0.15794588914141058,0.6086940079927444,0.0009984586668665637
26,0.31157930005283563,0.601106914319098,0.32143885909463277,0.16129140360280872,0.6192575126886368,0.0009983329640170144
27,0.32243475647628655,0.6188243659213185,0.3271265239396598,0.16392016177996993,0.6325688019394875,0.0009982023428222956
28,0.321979627644032,0.6089051034301519,0.26308063114993274,0.16342898719012738,0.6407157018780708,0.0009980668045715857
29,0.2942008983663982,0.5913255328312517,0.3334917055617552,0.1606735006906092,0.6248654738068581,0.0009979263506025922
30,0.3135925449656497,0.5857048481702805,0.2843274869752349,0.15957005796954035,0.5950156182050705,0.0009977809823015393
31,0.2935187430306542,0.5943939147517086,0.31609874724235854,0.16307767713442445,0.6286436498165131,0.0009976307011031536
32,0.2839736126781645,0.5660568084567785,0.26658007673395334,0.15399422058835627,0.5938793674111367,0.0009974755084906496
33,0.2839483269610355,0.5613555813208222,0.2617673507949803,0.15104576731100677,0.6173861294984817,0.0009973154059957155
34,0.2824775886223506,0.5529042866081,0.24430681302328594,0.15352607890963554,0.5765876352787018,0.0009971503951984987
35,0.2766165611701581,0.5690674038603902,0.29477211233170236,0.15533673008903862,0.5990064054727554,0.0009969804777275892
36,0.2778180228975543,0.5871299346908927,0.3147714400169207,0.15591528099030255,0.6011326164007187,0.0009968056552600035
37,0.27956567796427406,0.5598152559250593,0.2669226565136341,0.1522173047065735,0.5733999311923981,0.000996625929521169
38,0.2725650709162437,0.5404259951785206,0.2856734292348847,0.1556187872774899,0.5888537421822548,0.0009964413022849061
39,0.2661428293766221,0.5591435141861438,0.27937168574426324,0.1551859657280147,0.5912020415067673,0.0009962517753734112
40,0.27230027443620203,0.5486302220262587,0.25425308413105085,0.15752854133024813,0.6427130967378616,0.0009960573506572383
41,0.26440468969231007,0.5568909486755729,0.2911835451668594,0.1525489333551377,0.5782898962497711,0.0009958580300552808
42,0.2491771542474453,0.5376067165285349,0.27186582796275616,0.1557725565508008,0.5700835168361664,0.0009956538155347526
43,0.2489795545803645,0.5540886349976063,0.38900932208634914,0.24628673419356345,1.599580892920494,0.0009954447091111687
44,0.2548375426005805,0.5578530959784984,0.29811870475532487,0.1571578709408641,0.5942277178168297,0.0009952307128483248
45,0.2517806472169468,0.5355227699503302,0.23809362127794884,0.15236994829028844,0.5714360073208808,0.000995011828858278
46,0.24353263874836556,0.5245805746875704,0.25747710138384716,0.1493928083218634,0.5569745063781738,0.0009947880593013246
47,0.23938531928579324,0.5116157373413444,0.23682721396326087,0.14180619716644288,0.5356951981782914,0.00099455940638598
48,0.23714143471624993,0.5152614383026958,0.2881677876226604,0.183703045360744,0.7005727931857109,0.0009943258723689563
49,0.2384266112712794,0.5814617812633515,0.28251925252843646,0.15485722795128823,0.5711200773715973,0.0009940874595551397
50,0.2246417835554894,0.5040659291669727,0.23325274079688824,0.14279857063665985,0.5415156662464142,0.0009938441702975682
51,0.2237521945251501,0.5014570519328118,0.22357917385234033,0.1404221897944808,0.5345015048980712,0.000993596006997409
52,0.21539449914889702,0.5073940636590123,0.2781739360536449,0.15151701895520092,0.5699589103460312,0.0009933429721039333
53,0.20703701025486226,0.48396067740395665,0.2633437844342552,0.15991419460624456,0.5712001040577889,0.0009930850681144938
54,0.20851333092869026,0.4935561103746295,0.23886892654700204,0.1437201383523643,0.5275940373539925,0.0009928222975744982
55,0.2053440488038177,0.4888590596616268,0.22809938933933155,0.1470360377803445,0.5672168388962746,0.000992554663077386
56,0.1961887641380599,0.4846842729486525,0.21357306613354013,0.13412801884114742,0.5122918844223022,0.0009922821672646018
57,0.21946959615052036,0.49760578433051705,0.2287717664206866,0.1375756382010877,0.5219599053263664,0.0009920048128255691
58,0.21558502220686931,0.5013591015711427,0.25447653940937015,0.1521642992272973,0.5493642374873161,0.0009917226024976642
59,0.20459088065472314,0.5064822218380869,0.2782532779121539,0.1405723998323083,0.5398352757096291,0.0009914355390661888
60,0.20406620991598173,0.4978461626917124,0.22855141854379327,0.146456157322973,0.5375811159610748,0.0009911436253643437
61,0.20789479011218645,0.5015251183882355,0.21908322650997433,0.14140097107738256,0.5188615158200264,0.0009908468642731987
62,0.19371766313779518,0.46102669052779677,0.2159649495908525,0.13646398950368166,0.525644651055336,0.0009905452587216663
63,0.2075576409461064,0.49053690303117037,0.25640821749111636,0.14966033287346364,0.545695373415947,0.0009902388116864716
64,0.18958569857804833,0.4729148087091744,0.2512108956172597,0.1406973984092474,0.530524468421936,0.0009899275261921227
65,0.19411835724495177,0.5002195911481977,0.25693083393853156,0.15077925864607095,0.5667078420519829,0.0009896114053108821
