sample,file,mse,mae,rmse,relative_l2,r2
54,Training dataset/9/Photothermal2_Data1_plain_14_pw14.mat,20419656380.73939,72686.91030299681,142897.36309932172,0.32636918567674544,0.8924931090656858
55,Training dataset/2/PT_56.mat,75017495.11396599,4967.483814764637,8661.264059822099,0.35488515743035254,0.867744908512656
56,Training dataset/7/Photothermal2_Data1_ax5_15_pw15.mat,97128139751.514,220868.35244788576,311653.8781268637,0.5223174090877875,0.7191559876415283
57,Training dataset/1/Irregular_1_PT_1.mat,41808476896.75959,128811.20821043392,204471.21288034556,0.23635792864044178,0.9407460829315548
58,Training dataset/7/Photothermal5_Data1_ax5_09_pw9.mat,63136053.28530357,5320.194503056394,7945.819862374403,0.48206624152731836,0.746840265914589
59,Training dataset/6/Photothermal4_Data1_ax5_06_pw6.mat,13813760.880796166,2686.113374280039,3716.686815000178,0.5118901560804444,0.730813629421317
60,Training dataset/2/PT_98.mat,87194503.8595876,5609.810110796032,9337.799733319815,0.4135934159976527,0.8240007627348552
61,Training dataset/2/PT_80.mat,307655597.8941959,9407.999390244251,17540.113964686658,0.5573946384995745,0.6881401862093954
62,Training dataset/10/Photothermal2_Data1_plain_16_pw16.mat,155741971987.18988,149649.52421854602,394641.5740734748,0.4482939787915278,0.7868307762556939
63,Training dataset/1/Irregular_2_Chirp_1_0.2.mat,191005870.42710644,4805.4989373872,13820.487344052179,0.8880149238536835,0.19918475960701565
64,Training dataset/1/Irregular_2_Chirp_2_0.1.mat,38248287.50875594,2848.053860536407,6184.5199901654405,0.45561420078553927,0.789967165959586
65,Training dataset/5/Photothermal4_Data1_ax5_01_pw1.mat,1879538734.1167524,28474.629098419115,43353.64729889231,0.33214139830911776,0.8870378839773438
66,Training dataset/7/Photothermal4_Data1_ax5_13_pw13.mat,39630969.54029134,3295.83838948537,6295.313299613557,0.7455743639638303,0.4439140392996632
67,Training dataset/10/Photothermal2_Data1_plain_10_pw10.mat,115482502.16838357,6581.357525964823,10746.278526465967,0.3909487564561632,0.8467600913301266
68,Training dataset/6/Photothermal_Data1_ax5_15_pw15.mat,5966425474.754632,57247.169395851946,77242.64026271133,0.2841456684063846,0.9182965958795789
69,Training dataset/9/Photothermal4_Data1_plain_07_pw7.mat,32168319.23952933,3257.796929826002,5671.712196464956,0.5246390016446006,0.7234704558269232
70,Training dataset/8/Photothermal5_Data1_ax5_05_pw5.mat,5554970.246976708,1599.281413826551,2356.898437985122,0.5445384574013633,0.692711353196688
71,Training dataset/10/Photothermal3_Data1_plain_09_pw9.mat,98968746.37123306,6154.325469819443,9948.30369315458,0.3444289733787289,0.8765157872188873
72,Training dataset/9/Photothermal4_Data1_plain_03_pw3.mat,192969304.2052429,7655.479659615732,13891.339179691888,0.6633376038760095,0.5437861333350353
73,Training dataset/10/Photothermal5_Data1_plain_15_pw15.mat,31033143554.171623,61992.238516052385,176162.26484174078,0.2542600466712035,0.9338429921316318
74,Training dataset/2/PT_89.mat,44812219.094147116,3622.4941704261955,6694.192938222435,0.391602103393325,0.844223085666417
75,Training dataset/3/Photothermal2_Data1_11_pw11.mat,234754053.18369737,10141.863706875874,15321.685716124626,0.4102200763386542,0.8298273459546934
76,Training dataset/3/Photothermal4_Data1_10_pw10.mat,141825303.00408503,7113.943506596955,11909.042908818703,0.43508110383861703,0.8102009842740048
77,Training dataset/9/Photothermal4_Data1_plain_08_pw8.mat,106555521.77521543,5481.138134715635,10322.573408565106,0.5836792312885226,0.6528346226226535
78,Training dataset/1/Irregular_1_PT_0.2.mat,24653725848.217705,72848.97623187954,157015.04975070927,0.35885757539163204,0.8700186369805484
79,Training dataset/10/Photothermal4_Data1_plain_03_pw3.mat,229367729.25388676,9360.497225659534,15144.891193200656,0.5787686623858898,0.6545007523930018
80,Training dataset/8/Photothermal2_Data1_ax5_15_pw15.mat,14579442248.194965,87836.15101969024,120745.36118706576,0.3572950501965707,0.868618270272118
